x_lambert,y_lambert,nfi_plot,loc_id,meas_date,meas_num,plot_completion,incomp_reason,province,ecozone,prov_eco_type,prov_eco_ref,utm_zone,slope,aspect,elevation,land_base,land_cover,land_pos,plotvol_falllive,veg_type,density_cl,stand_stru,succ_stage,wetland_class,user_info,ec_region,ec_district,plotvol_standlive,plotvol_standdead,plotvol_smtr_live,plotvol_smtr_dead,grossvol_incr,grossvol_mai,plotvol_stump,plotbio_stump,plotbio_smstump,plotbio_lgtr_live,plotbio_lgtr_dead,plotbio_smtr_live,plotbio_smtr_dead,plotbio_lgshrub_live,plotbio_lgshrub_dead,plotvol_oddwd,plotbio_smshrub,plotbio_herb,plotbio_bryo,plotbio_fwd,plotvol_swd,plotbio_swd,plotvol_cwd,plotbio_cwd,plotvol_roundwd,plotbio_roundwd,plotbio_oddwd,sample_depth_min,sample_depth_org,cc_for_floor_8mm,cc_for_floor_total,cc_min0_15,cc_min15_35,cc_min35_55,cc_organic0_15_8mm,cc_organic0_15_total,cc_organic15_35_8mm,cc_organic15_35_total,cc_organic35_55_8mm,cc_organic35_55_total,avg_org_carb,avg_bulk_density_org,ECOPROVINC,ECOZONE_2,ZONE_NAME
5618797.605,1810747.992,1294076,0,2008-AUG-06,1,F,NA,MB,9,NA,-1,14,0,999,322,V,T,W,0,TC,SP,SNGL,MS,N,NA,NA,NA,10.6,0,0,0,NA,0.25,NA,NA,NA,6.75,0,0,0,0.18,0,0,0.04,0.01,0.01,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,9,Boreal PLain
5618797.605,1810747.992,1294076,0,2018-AUG-25,2,F,NA,MB,6,TAMARACK/LABRADOR TEA,20,14,0,999,322,V,T,W,0,TC,SP,SNGL,MS,U,mp3-mineral soil - hit sound wood @11.3cm,NA,NA,19.49,0,0.01,0,NA,0.37,NA,NA,0,15.03,0,0.05,0,0.3,0,0,1.81,0.51,0.89,0.13,0.25,0.1,0,0,0,0,0,15,NA,6.8,7.2,78.9,NA,NA,NA,NA,NA,NA,NA,NA,438.73,0.02,9.3,9,Boreal PLain
5775618.994,1725805.475,1294121,0,2004-JUN-08,0,N,NR,MB,9,V5,-1,14,0,999,241,V,T,U,0,TB,DE,SNGL,ES,U,Recommendheliaccessifpossible,155,723,0,0,26.8,2.27,NA,0,NA,NA,NA,0,0,32.18,2.56,NA,NA,0,0.6,NA,0.38,NA,11.6,2.96,4.26,0.82,4.26,0.82,0,15,NA,18.9,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,417.57,0.07,9.3,9,Boreal PLain
5775614.83,1725812.918,1294121,0,2014-JUN-10,1,F,NA,MB,9,NA,-1,14,0,999,283,V,T,U,0,TB,DE,SNGL,MS,N,STAND IS FIRE ORIGINATED,NA,NA,6.48,0,20.94,23.79,NA,0.22,NA,NA,0.34,5.38,0,18.39,19.56,3.73,1.07,0,0.85,0.16,0.29,1.36,16.78,4.03,0,0,0,0,0,15,NA,38.2,40.7,8.5,NA,NA,NA,NA,NA,NA,NA,NA,321.33,0.15,9.3,9,Boreal PLain
8073981.418,2333508.849,744171,0,2003-SEP-12,0,N,NR,NL,6,Boreal-HighBorealForest(LakeMelville),1,20,20,-1,399,V,T,U,0,TC,OP,SNGL,TS,U,-1,85,326,54.86,20.24,19.84,3.91,NA,0.51,NA,NA,NA,43.71,12.54,26.4,3,NA,NA,0,2.59,0,9.45,0.99,0.25,0.06,4.94,1.48,4.94,1.48,0,54.5,NA,62.7,82.8,36.9,6,3.9,NA,NA,NA,NA,NA,NA,449.13,0.07,5.3,5,Taiga Shield
8073981.418,2333508.849,744171,0,2012-SEP-07,1,F,NA,NL,6,NA,-1,20,20,-1,399,V,T,U,0,TC,OP,SNGL,TS,N,NA,NA,NA,54.44,14.45,18.93,3.41,NA,0.42,NA,NA,0,43.02,9.96,23.74,2.59,0.01,0,0,2.68,0,7.51,0.8,0.25,0.08,16.86,4.04,16.86,4.04,0,15,NA,55.7,65.8,28.6,NA,NA,NA,NA,NA,NA,NA,NA,492.7,0.09,5.3,5,Taiga Shield
8280411.585,2541854.204,647876,0,2003-AUG-30,0,N,NR,NL,6,Boreal-HighBorealForest(LakeMelville),1,21,0,999,159,V,T,U,5,TC,OP,COMP,TS,U,-1,82,322,32,8.82,6.39,0,NA,0.25,NA,NA,NA,34.74,6.36,16.3,0,NA,NA,0,2.74,0,14.03,1.25,1.73,0.59,12.34,2.27,12.34,2.27,0,54.7,NA,39.5,80.5,56.3,39.3,14.6,NA,NA,NA,NA,NA,NA,502.01,0.07,5.3,5,Taiga Shield
8280411.585,2541854.204,647876,0,2012-SEP-10,1,F,NA,NL,6,NA,-1,21,0,999,159,V,T,U,0.48,TC,OP,COMP,TS,N,NA,NA,NA,34.89,4.16,11.19,0,NA,0.2,NA,NA,0,33.14,3.25,23.86,0,0,0,0,5.35,0.01,1.52,2.34,1.23,0.33,0,0,0,0,0,15,NA,32.4,46,57.6,NA,NA,NA,NA,NA,NA,NA,NA,494.33,0.11,5.3,5,Taiga Shield
5369548.474,2217421.825,1211411,0,2004-AUG-10,0,N,NR,SK,6,NA,-1,13,11,84,393,V,T,U,0,TC,DE,COMP,MS,U,NA,88,347,117.78,6.23,36.02,4.58,NA,1.68,0.74,0.28,NA,84.42,3.88,36.67,3.92,NA,NA,0,0.51,0,1.21,1.04,6.42,2.19,0,0,0,0,0,15,18.5,42.5,NA,27.4,NA,NA,14.1,NA,17.5,NA,NA,NA,410.58,0.09,6.1,6,Boreal Shield
5369556.578,2217646.569,1211411,0,2009-AUG-29,1,N,NR,SK,6,na,-1,13,11,84,393,V,T,U,0,TC,DE,COMP,MS,N,-1,NA,NA,100.68,2.87,28.81,8.63,NA,1.28,0.6,0.22,NA,71.65,1.81,27.46,6.71,NA,NA,0,0.7,0,0.8,0.87,1.97,0.67,9.35,3.81,9.35,3.81,0,NA,NA,43.2,45.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.95,0.08,6.1,6,Boreal Shield
5795002.462,2341947.588,1101411,0,2004-JUL-25,0,N,NR,MB,6,V30,-1,14,4,-1,274,V,T,W,0,TC,SP,MULT,ES,U,Plotappearstohavefalleninwhatpriortotheburnwasatreedmuskeg.Picemarismainregen-under1.3mheight.Burnextendsthroughoutarea.V30basedinamountofLedugroandsoiltype.,88,349,0,2.07,0.44,11.05,NA,NA,2.96,0.88,NA,0,1.34,1.15,8.86,NA,NA,0.6,2.9,0.03,0.95,0.33,36.11,14.95,46.8,19.36,46.2,19.13,0.23,55,NA,28,NA,29.2,29.9,45.2,NA,NA,NA,NA,NA,NA,409.58,0.09,6.1,6,Boreal Shield
5795003.432,2341947.479,1101411,0,2016-AUG-30,1,F,NA,MB,6,BLACK SPRUCE/LABRADOR TEA/FEATHER MOSS,30,14,4,225,281,V,T,W,0,TC,SP,MULT,ES,N,NA,NA,NA,0,0,0.86,0,NA,NA,NA,NA,0.16,0,0,2.53,0,2.62,0.28,0,3.08,0.03,1.34,0.82,44.88,16.65,47.36,10.71,47.36,10.71,0,30,NA,33,48.5,63.6,39.3,NA,NA,NA,NA,NA,NA,NA,487.25,0.07,6.1,6,Boreal Shield
5871797.622,2278310.986,1108316,0,2004-JUL-11,0,N,NR,MB,6,V30,-1,14,0,999,243,V,T,U,0,TC,SP,SNGL,ES,U,ExtrapolatedtoV30basedonherbaceousgrowthandpotentialpre-fireconditions.Firelikelyoccurred4to5yearsagoasperblackspruceregen.,88,350,4.02,2.67,7.4,29.48,NA,0.09,0.5,0.16,NA,3.46,1.91,8.58,27.81,NA,NA,0,1.1,0.1,0.28,0.95,12.9,5.61,0,0,0,0,0,55,NA,30.5,NA,75.6,17.1,0,NA,NA,NA,NA,NA,NA,460.15,0.09,6.1,6,Boreal Shield
5871800.537,2278310.664,1108316,0,2015-AUG-09,1,F,NA,MB,6,BLACK SPRUCE/LABRADOR TEA/FEATHER MOSS,30,14,0,999,244,V,T,U,0,TC,SP,SNGL,ES,N,NA,NA,NA,9.61,0.55,2.35,14.67,NA,0.12,1.78,0.72,0,7.75,0.74,2.82,16.4,0.23,0,0,4.31,0.06,0.07,0.51,9.13,3.78,5.06,1.45,5.06,1.45,0,33.5,NA,21.4,22.2,231.9,101.3,NA,NA,NA,NA,NA,NA,NA,491.53,0.06,6.1,6,Boreal Shield
5889040.313,2269046.083,1108321,0,2004-JUL-10,0,N,NR,MB,6,V30,-1,14,0,999,226,V,T,U,0,TC,DE,SNGL,LS,U,Plotbordersonaraisedareaandabog.StanddifficulttoVtype;vegetationcompositionsuggestV30buthassomecharacteristicsofaV26(Cladspp,88,350,9,0,42.13,0.42,NA,0.13,2.14,0.75,NA,8.04,0,58.51,0.62,NA,NA,0,1.78,NA,4.35,0.88,5.86,1.38,0,0,0,0,0,55,NA,36.1,NA,39.6,91.3,77.3,NA,NA,NA,NA,NA,NA,479.93,0.07,6.1,6,Boreal Shield
5889039.884,2269042.195,1108321,0,2015-AUG-10,1,F,NA,MB,6,BLACK SPRUCE LABRADOR TEA FEATHER MOSS,30,14,0,999,198,V,T,U,0,TC,SP,SNGL,ES,N,NA,NA,NA,0,10.32,0,37.02,NA,NA,NA,NA,0.16,0,6.16,0,35.32,0.84,0.75,0,0.28,0.53,0.11,0.35,10.8,4.5,3.08,1.44,3.08,1.44,0,50,NA,16.2,16.9,82.3,68.8,50.1,NA,NA,NA,NA,NA,NA,390.55,0.07,6.1,6,Boreal Shield
5906287.123,2259777.899,1108326,0,2004-JUL-10,0,N,NR,MB,6,V29,-1,14,0,999,227,V,T,U,0,TC,OP,SNGL,ES,U,Evidenceoffire25to30yearsago(agedtreeoutsideofplot-27years).Nolargestreesinplot.Nostumpsfound-previousfirefairlyintense-patchesofexposedmineralsoilthroughoutplotandsurroundingarea.,88,350,0,0,11.12,0.56,NA,NA,NA,NA,NA,0,0,24.37,0.86,NA,NA,14.49,3.83,0.08,2.03,1.08,8.33,2.32,16.82,3.78,2.33,0.9,2.88,55,NA,17.5,NA,70.5,102.9,102.5,NA,NA,NA,NA,NA,NA,378.88,0.1,6.1,6,Boreal Shield
5906294.356,2259781.039,1108326,0,2015-AUG-08,1,F,NA,MB,6,BLACK SPRUCE/FEATHER MOSS,29,14,0,999,231,V,T,U,0,TC,OP,SNGL,ES,N,NA,NA,NA,0,0,19.91,0.11,NA,0,NA,NA,0,0,0,35.93,0.17,0.82,0.75,0,3.03,0.05,1.64,0.53,7.59,2.7,0,0,0,0,0,15,NA,24.1,24.4,87.6,NA,NA,NA,NA,NA,NA,NA,NA,262.85,0.13,6.1,6,Boreal Shield
5671759.295,2319821.273,1128906,0,2004-JUL-23,0,N,NR,MB,6,V33,-1,14,0,999,320,V,T,W,0,TC,OP,MULT,LS,U,Triedtogetinby4x4trailandgotstuck.Alternaterouteprovidedbyfirecrewinvolvesportagingoverbeaverdamtocartwrightlakefromlakeoffhighway(seemap).4Helicopterswereintownand1wasavailableforus.Boggysite,88,344,1.83,0,9.38,0.34,NA,0.02,NA,NA,NA,1.65,0,14.21,0.39,NA,NA,0,3,0.2,4.33,0.1,0.25,0.06,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,6,Boreal Shield
5671759.295,2319821.273,1128906,0,2010-JUL-11,1,F,NA,MB,6,NA,-1,14,0,999,364,V,T,W,0,TC,OP,MULT,LS,N,NA,NA,NA,3.56,0,8.84,0.18,NA,0.04,0.92,0.17,0,3.33,0,15,0.26,0,0,0,0.02,0,0.04,0,0,0,0,0,0,0,0,NA,35,NA,NA,NA,NA,NA,13.3,13.7,19.5,19.7,NA,NA,438.77,0.02,6.1,6,Boreal Shield
5740547.328,2282447.421,1128926,0,2004-JUL-11,0,N,NR,MB,6,V29,-1,14,0,999,283,V,T,U,0,TC,DE,SNGL,LS,U,124largetrees.Airphotoextremelyoutofdate.,88,349,241.68,9.38,2.44,2.29,NA,3.44,0.3,0.08,NA,144.67,5.08,2.87,1.94,NA,NA,7.5,0.25,0.03,3.1,1.23,3.21,1.39,9.63,3.99,2.13,0.88,3.11,15,NA,16.3,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,464.55,0.03,6.1,6,Boreal Shield
5740547.328,2282447.421,1128926,0,2010-JUL-08,1,F,NA,MB,6,NA,-1,14,8,23,283,V,T,U,0,TC,DE,SNGL,LS,N,NA,NA,NA,284.14,4.29,0.09,5.54,NA,3.65,NA,NA,0,165.52,2.76,0.25,4.76,0.46,0,0,0,0,0.02,0.01,3.45,1.51,10.43,4.87,10.43,4.87,0,NA,NA,28.8,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,446.95,0.05,6.1,6,Boreal Shield
5792211.613,2254483.451,1128941,0,2003-JUL-06,0,N,NR,MB,6,V33,-1,14,0,999,295,V,T,W,0,TC,SP,SNGL,ES,U,NA,88,350,0.5,0,13.83,4.94,NA,0.01,0.98,0.32,NA,0.48,0,29.11,3.47,NA,NA,3.41,2.65,0.05,3.85,1.05,12.41,3.17,6.32,1.85,2.91,0.99,0.86,NA,NA,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488,0.03,6.1,6,Boreal Shield
5792213.24,2254489.176,1128941,0,2016-AUG-30,1,F,NA,MB,6,BLACK SPRUCE / SPHAGNUM,33,14,0,999,293,V,T,W,0,TC,SP,SNGL,ES,B,NA,NA,NA,1.32,0,23,0.1,NA,0.02,1.62,0.21,0,1.08,0,39.31,0.14,0.05,0,0,2.94,0.07,2.33,0.61,4.93,1.83,2.79,0.57,2.79,0.57,0,NA,15,NA,NA,NA,NA,NA,32.8,34.1,NA,NA,NA,NA,524,0.05,6.1,6,Boreal Shield
5843943.966,2226570.444,1128956,0,2003-JUL-04,0,N,NR,MB,6,V32,-1,14,0,999,170,V,T,W,0,TC,SP,SNGL,ES,U,NA,88,355,0,1.41,0.42,1.19,NA,0.02,1.12,0.32,NA,0,1.04,1.08,1.67,NA,NA,0,2.95,0.43,2.73,0.6,7.1,2.26,0,0,0,0,0,NA,29.7,NA,NA,NA,NA,NA,50.3,NA,41.8,NA,NA,NA,496.29,0.07,6.1,6,Boreal Shield
5843943.966,2226570.444,1128956,0,2010-JUN-25,1,F,NA,MB,6,NA,-1,14,0,999,170,V,T,W,0,TC,SP,SNGL,ES,B,NA,NA,NA,0.37,0,1.59,0.82,NA,NA,NA,NA,0,0.4,0,3.18,0.57,0.8,0,0,0.02,0,0.02,0.01,3.89,0.81,3.15,0.84,3.15,0.84,0,NA,21,NA,NA,NA,NA,NA,32.8,33.7,24.9,27,NA,NA,458,0.06,6.1,6,Boreal Shield
5913026.251,2189437.281,1128976,0,2004-JUL-08,0,N,NR,MB,6,V20,-1,14,0,999,207,V,T,W,0,TC,OP,SNGL,ES,U,NosuitableLarilarforaging.Cuttingclassdifficultbecausethisisanon-productivesite.,89,362,0,0,1.7,0.36,NA,0,NA,NA,NA,0,0,4.28,0.41,NA,NA,0,4.08,0.1,4.4,0.18,0.25,0.07,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,6,Boreal Shield
5913026.251,2189437.281,1128976,0,2010-JUN-26,1,F,NA,MB,6,NA,-1,14,0,999,207,V,T,W,0,TC,OP,SNGL,ES,B,NA,NA,NA,0,0,1.48,0.55,NA,0,NA,NA,0,0,0,4.58,0.39,0,0,0,0.03,0,0.02,0,0.99,0.28,0,0,0,0,0,NA,24,NA,NA,NA,NA,NA,6.9,7.9,6.8,8.1,NA,NA,446.27,0.02,6.1,6,Boreal Shield
5782895.006,2237245.22,1135821,0,2003-JUL-06,0,N,NR,MB,6,V29,-1,14,0,999,275,V,T,U,0,TC,SP,COMP,ES,U,OlderPinubanfromlastFRIaredead/bl.d.SomePicemar,88,353,3.19,0,15.48,0.11,NA,0.03,0.32,0.11,NA,2.46,0,26.86,0.16,NA,NA,0,3.28,0.08,3.48,0.55,7.59,3.41,5.56,2.3,5.56,2.3,0,NA,NA,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.8,0.04,6.1,6,Boreal Shield
5782895.661,2237251.057,1135821,0,2016-AUG-27,1,F,NA,MB,6,BLACK SPRUCE / FEATHERMOSS,29,14,0,999,308,V,T,U,0,TC,SP,COMP,ES,N,NA,NA,NA,0,2.3,0.01,11.4,NA,NA,NA,NA,0.06,0,1.27,0.01,12.33,4.43,0,0,2.64,0.09,0.85,0.23,9.62,2.8,2.39,0.7,2.39,0.7,0,20,NA,52.6,55.4,54.9,3.1,NA,NA,NA,NA,NA,NA,NA,493.95,0.05,6.1,6,Boreal Shield
5800135.659,2227927.593,1135826,0,2003-JUL-01,0,N,NR,MB,6,V18,-1,14,0,999,272,V,T,U,0,TM,OP,SNGL,LS,U,NA,88,356,144.89,2.65,5.25,2.71,NA,1.25,NA,NA,NA,89.54,1.63,4.46,2.41,NA,NA,0,0.65,0.05,1.8,1.43,8.58,3.04,0,0,0,0,0,55,NA,13.7,NA,69,71.1,101.9,NA,NA,NA,NA,NA,NA,400.78,0.06,6.1,6,Boreal Shield
5800135.659,2227927.593,1135826,0,2010-JUN-23,1,F,NA,MB,6,NA,-1,14,0,999,272,V,T,U,0,TM,OP,SNGL,LS,N,NA,NA,NA,153.33,7.49,6.67,0,NA,1.37,NA,NA,0,93.08,4.13,5.32,0,NA,NA,0,0.01,0,0.01,0.02,10.06,3,0,0,0,0,0,NA,NA,26.5,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.35,0.06,6.1,6,Boreal Shield
5921043.803,2162871.95,1135861,0,2004-JUL-09,0,N,NR,MB,6,V33,-1,14,0,999,203,V,T,W,0,TC,OP,SNGL,LS,U,NA,89,362,6.7,2.62,30.08,2.14,NA,0.13,3.84,1.23,NA,4.94,1.59,38.26,1.85,NA,NA,0,1.55,0.05,6.7,0.73,9.94,3.68,0,0,0,0,0,15,NA,45.7,NA,50.5,NA,NA,NA,NA,NA,NA,NA,NA,358,0.06,6.1,6,Boreal Shield
5972973.04,2135079.858,1135876,0,2017-JUN-08,1,F,NA,MB,6,BLACK SPRUCE/SPHAGNUM,33,14,0,999,202,V,T,W,0,TC,SP,SNGL,ES,U,Plot is very wet and hit frozen layer 15-30cm below surface. 1/4 of plot lots of open water,NA,NA,1.66,0,1.89,1.01,NA,0.04,0.8,0.11,0,1.75,0,3.71,1.29,0.93,1.87,0,5.22,0.02,0.48,0.25,4.19,1.6,0,0,0,0,0,NA,15,NA,NA,NA,NA,NA,37.6,42.2,NA,NA,NA,NA,550,0.1,6.1,6,Boreal Shield
5618654.126,2304203.65,1142656,0,2004-JUL-22,0,N,NR,MB,6,V26,-1,14,14,-1,364,V,T,U,0,TC,OP,SNGL,MS,U,Openswampwithin200mforpossiblehelicopteraccess.Aspectofslopemissing,88,344,70.02,4.07,12.03,4.1,NA,1.09,1.3,0.44,NA,50.23,2.52,14.08,3.72,NA,NA,0,2.33,0.03,4.68,0.65,4.14,1.62,0,0,0,0,0,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452.15,0.03,6.1,6,Boreal Shield
5618654.126,2304203.65,1142656,0,2010-JUL-10,1,F,NA,MB,6,NA,-1,14,14,240,364,V,T,U,0,TC,OP,SNGL,MS,N,Slope - 240 degrees to down slope,NA,NA,77.24,5.7,12.7,1.09,NA,1.11,0.42,0.08,0,54.24,3.75,13.12,1.13,0,0,0,0.02,0,0.03,0,5.62,1.92,0,0,0,0,0,NA,NA,19.1,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,459.6,0.06,6.1,6,Boreal Shield
5859888.868,2173440.841,1142726,0,2003-JUL-04,0,N,NR,MB,6,V29,-1,14,0,999,175,V,T,U,0,TC,DE,SNGL,TS,U,NA,89,363,336.26,46.66,0,14.98,NA,3.55,5.1,1.77,NA,184.88,24.86,0,11.15,NA,NA,0,0.03,0.1,3.98,1.35,12.9,4.96,23.53,9.62,23.53,9.62,0,50,NA,30,NA,35.3,25.4,51.1,NA,NA,NA,NA,NA,NA,447.5,0.08,6.1,6,Boreal Shield
5643653.961,2268252.771,1149546,0,2004-JUL-22,0,N,NR,MB,6,V29,-1,14,13,117,300,V,T,U,0,TC,OP,MULT,TS,U,Plotfellinopenarea-surroundingareaisDE.30%SBWinfestationthroughoutplot-between6thinstarandpupalstage.BrowncubiclerotfoundinPinubanstumps.Transectpicturesmislabelled-2sb3,88,344,119.8,18.14,10.5,0,NA,1,10.72,3.59,NA,73.14,9.81,10.81,0,NA,NA,2.72,0.75,0.03,5.35,1.43,9.81,3.35,22.4,6.57,19.68,5.92,0.65,35,NA,15.3,NA,22.2,8,NA,NA,NA,NA,NA,NA,NA,466.6,0.06,6.1,6,Boreal Shield
5643651.157,2268254.079,1149546,0,2015-AUG-19,1,F,NA,MB,6,BLACK SPRUCE FEATHER MOSS,29,14,13,117,297,V,T,U,0,TC,OP,MULT,TS,N,NA,NA,NA,96.53,14.53,8.53,0,NA,0.75,0.54,0.1,0.82,56.78,8.09,10.75,0,0,0,0,0.55,0,2.82,0.73,6.11,2.85,39.63,17.26,39.63,17.26,0,35,NA,21.4,21.7,36.2,36.3,NA,NA,NA,NA,NA,NA,NA,497.45,0.06,6.1,6,Boreal Shield
5678074.603,2249506.422,1149556,0,2004-JUL-24,0,N,NR,MB,6,V33,-1,14,0,999,292,V,T,W,0,TC,OP,SNGL,MS,U,Difficulttowalkthroughburnareatobog-somesteeprocks.BlacksprucestandwithsomeveteranPinuban.CheckfirehistoryforneighbouringburnSofplot.,88,353,1.41,3.02,16.09,0.24,NA,0.06,3.62,1.25,NA,1.06,1.71,35.5,0.41,NA,NA,1.71,2.75,0.1,3.48,0.55,2.22,0.56,1.71,0.23,0,0,0.23,15,NA,40.1,NA,48.1,NA,NA,NA,NA,NA,NA,NA,NA,452.65,0.05,6.1,6,Boreal Shield
5678075.575,2249506.311,1149556,0,2015-AUG-20,1,F,NA,MB,6,BLACK SPRUCE�FEATHER MOSS,29,14,0,999,297,V,T,W,0,TC,OP,SNGL,MS,B,NA,NA,NA,1.42,0.91,15.96,0.22,NA,0.03,0.76,0.24,0.65,1.04,0.53,33,0.3,0.87,0.27,0,1.47,0.11,1.62,0.32,1.97,0.96,0,0,0,0,0,30,NA,53.7,55.6,74.2,44.4,NA,NA,NA,NA,NA,NA,NA,491.75,0.07,6.1,6,Boreal Shield
5919795.524,2118975.542,1149626,0,2004-JUL-09,0,N,NR,MB,6,V26,-1,14,3,-1,217,V,T,U,0,TC,DE,MULT,LS,U,Popubalsaplingsheavilymoosebrowsed.Pinubanmortalityhighinplotthereforechangingtypeagg;Picemartakingover.Collected1/2ofbiomassinMP2duetouncoveredwaspsnest.1/4plotforlargetreeisrepresentativeofentireplot.,89,365,138.88,33.06,17.04,0.37,NA,2.29,4.18,1.25,NA,86.59,18.82,20.35,0.44,NA,NA,0,0.28,NA,1.95,0.58,5.68,2.47,1.95,0.81,1.95,0.81,0,53,NA,18.3,NA,38.2,34.9,0,NA,NA,NA,NA,NA,NA,417.07,0.05,6.1,6,Boreal Shield
5919800.427,2119011.508,1149626,0,2017-JUN-20,1,F,NA,MB,6,JACK PINE-BLACK SPRUCE/LICHEN,26,14,7,315,210,V,T,U,0,TC,DE,MULT,LS,N,NA,NA,NA,43.37,22.49,14.1,0,NA,0.75,3.66,0.92,0,28.12,12.57,17.59,0,0.4,0.6,0,0.55,0.03,1.58,0.93,5.31,1.34,12.47,4.27,12.47,4.27,0,15,NA,38.8,52.5,72.5,NA,NA,NA,NA,NA,NA,NA,NA,484.64,0.05,6.1,6,Boreal Shield
5954428.542,2100440.865,1149636,0,2017-JUN-09,1,F,NA,MB,6,JACK PINE-BLACK SPRUCE/LICHEN,26,14,0,999,220,V,T,U,0,TC,SP,SNGL,MS,N,NA,NA,NA,11.13,1.5,6.84,2.29,NA,0.15,NA,NA,0,7.84,1.04,8.7,2.33,0,0,0,0.89,0.01,2.18,0.28,5.31,2.2,4.08,1.03,4.08,1.03,0,9,NA,19.2,20.5,56.1,NA,NA,NA,NA,NA,NA,NA,NA,456.7,0.09,6.1,6,Boreal Shield
5617072.886,2260434.417,1156421,0,2004-JUN-23,0,N,NR,MB,6,V29,-1,14,4,-1,334,V,T,U,0,TC,OP,SNGL,ES,U,Vtypeisclosestpossible.Presenceofrecentgroundfirehasreducedabilitytocomparefeathermoss/sphagratio.Siteisoverbedrock.Checkfirerecordsfordisturbanceyear.Corefrom1treewasmisplacewhileleavingarea.,88,344,2.37,12.98,1.36,7.39,NA,0.26,1.94,0.62,NA,1.53,6.72,2.79,8.04,NA,NA,0,1.4,0.03,0.53,2.68,20.12,8.53,0,0,0,0,0,15,NA,41.9,NA,9.4,NA,NA,NA,NA,NA,NA,NA,NA,356.6,0.09,6.1,6,Boreal Shield
5617074.605,2260432.248,1156421,0,2015-JUN-25,1,F,NA,MB,6,JACK PINE MIXEDWOOD/SHRUB-RICH,15,14,4,347,105,V,T,U,0,TC,OP,SNGL,MS,N,NA,NA,NA,4.83,0,2.01,2.02,NA,0.07,NA,NA,0.03,3.12,0,3.4,2.36,0.1,0.04,0,1.57,0.01,0.86,1.82,23.21,7.24,0,0,0,0,0,15,NA,24.4,25,20.4,NA,NA,NA,NA,NA,NA,NA,NA,334.88,0.11,6.1,6,Boreal Shield
5634276.01,2251044.64,1156426,0,2004-JUN-24,0,N,NR,MB,6,V16,-1,14,38,113,325,V,T,U,0,TM,OP,SNGL,ES,U,LotsotmoosebrowseinSalispp.Muchofdownedwoodydebriswasheavilycharredindicatinganintensefire.Was711andwilllikelybeagain.Notreesaged-nosurvivingtrees.,-1,344,0,11.73,0.64,0.03,NA,NA,50.66,13.28,NA,0,5.69,1.56,0.07,NA,NA,1.73,1.05,0.03,2.3,0.78,35.45,11.05,113.4,38.71,111.67,38.04,0.67,12.5,NA,8.4,NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA,395.65,0.07,6.1,6,Boreal Shield
5634278.814,2251043.331,1156426,0,2015-JUN-24,1,F,NA,MB,6,JACK PINE MIXWOOD/SHRUB-RICH,15,14,2,999,356,V,T,U,0,TC,DE,MULT,ES,N,NA,NA,NA,3.12,0,19.12,0,NA,0.17,NA,NA,0.07,2.32,0,21.39,0,6.51,0.18,0,2.35,0,0.18,1.61,23.27,6.77,143.49,38.38,143.49,38.38,0,11.5,NA,15.3,17.5,21.8,NA,NA,NA,NA,NA,NA,NA,NA,422.33,0.08,6.1,6,Boreal Shield
5754902.303,2185499.878,1156461,0,2003-AUG-18,0,N,NR,MB,6,V9,-1,14,0,999,269,V,T,U,0,TM,DE,SNGL,MS,U,Uplandridgeamidawetland,88,356,100.8,1.72,25.23,3.87,NA,1.51,NA,NA,NA,63.71,1.14,27.17,3.74,NA,NA,0,1.1,0.15,0.35,1.1,7.65,1.99,0,0,0,0,0,55,NA,41.7,NA,41,109.9,93.8,NA,NA,NA,NA,NA,NA,494.63,0.07,6.1,6,Boreal Shield
5754900.04,2185506.05,1156461,0,2016-AUG-26,1,F,NA,MB,6,TREMBLING ASPEN MIXEDWOOD / LOW SHRUB,9,14,0,999,274,V,T,U,0,TM,DE,SNGL,MS,N,NA,NA,NA,163.28,3.49,18.07,9.07,NA,2.06,NA,NA,1.37,101.14,2.18,17.82,8.14,0.75,0.11,0,0.59,0.08,0.47,0.87,9.13,2.84,1.94,0.24,1.94,0.24,0,17,NA,31.8,35.5,54.4,16.7,NA,NA,NA,NA,NA,NA,NA,514.15,0.06,6.1,6,Boreal Shield
