nfi_plot,loc_id,meas_date,meas_num,plot_completion,incomp_reason,province,ecozone,prov_eco_type,prov_eco_ref,utm_n,utm_e,utm_zone,slope,aspect,elevation,land_base,land_cover,land_pos,plotvol_falllive,veg_type,density_cl,stand_stru,succ_stage,wetland_class,user_info,ec_region,ec_district,plotvol_standlive,plotvol_standdead,plotvol_smtr_live,plotvol_smtr_dead,grossvol_incr,grossvol_mai,plotvol_stump,plotbio_stump,plotbio_smstump,plotbio_lgtr_live,plotbio_lgtr_dead,plotbio_smtr_live,plotbio_smtr_dead,plotbio_lgshrub_live,plotbio_lgshrub_dead,plotvol_oddwd,plotbio_smshrub,plotbio_herb,plotbio_bryo,plotbio_fwd,plotvol_swd,plotbio_swd,plotvol_cwd,plotbio_cwd,plotvol_roundwd,plotbio_roundwd,plotbio_oddwd,sample_depth_min,sample_depth_org,cc_for_floor_8mm,cc_for_floor_total,cc_min0_15,cc_min15_35,cc_min35_55,cc_organic0_15_8mm,cc_organic0_15_total,cc_organic15_35_8mm,cc_organic15_35_total,cc_organic35_55_8mm,cc_organic35_55_total,avg_org_carb,avg_bulk_density_org
1033286,0,2004-SEP-21,0,N,NR,NS,7,,-1,4885372,272940,20,4,79,50,V,T,U,0.00,TC,DE,SNGL,TS,U,,124,513,190.05,12.05,16.22,0.00,,2.89,1.92,0.50,,111.93,6.22,11.78,0.00,,,0.00,0.06,0.29,1.20,1.11,11.73,2.51,19.07,6.19,19.07,6.19,0.00,50.0,,41.3,43.6,50.2,44.3,28.2,,,,,,,514.65,0.10
1033286,0,2011-NOV-14,1,F,NA,NS,7,7;730;WMDM,1,4885372,272940,20,4,79,50,V,T,U,0.00,TC,DE,SNGL,TS,U,,,,210.25,27.10,19.70,0.00,,3.30,3.16,0.45,0.00,123.50,14.93,13.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.30,6.04,26.50,5.27,26.50,5.27,0.00,15.0,,37.3,59.3,42.5,,,,,,,,,561.35,0.10
1039166,0,2004-JUL-15,0,N,NR,NT,4,,-1,6815434,648407,10,2,999,313,V,T,U,0.00,TB,OP,COMP,LS,U,,64,241,145.34,7.69,7.29,2.89,,1.72,,,,80.46,4.05,8.32,2.92,,,0.00,0.99,0.03,0.10,,12.22,3.64,15.11,4.24,15.11,4.24,0.00,46.6,,21.2,,12.3,16.3,8.7,,,,,,,396.75,0.09
1039166,0,2016-AUG-21,1,F,NA,NT,4,SOUTH MACKENZIE PLAINS (MB),-1,6815439,648411,10,2,999,313,V,T,U,0.00,TB,DE,SNGL,ES,N,,,,0.00,120.17,0.04,9.35,,,0.70,0.22,0.00,0.00,59.10,0.11,7.38,0.33,0.00,7.03,0.91,0.01,0.00,0.08,4.44,1.52,7.03,1.49,0.00,0.00,1.49,32.0,,0.8,1.0,5.3,9.4,,,,,,,,312.65,0.13
1039171,0,2003-AUG-30,0,N,NR,NT,4,,-1,6813892,348225,11,0,999,205,V,T,W,0.00,TC,SP,MULT,MS,U,,64,241,1.11,3.05,0.00,0.00,,,,,,0.93,1.81,0.00,0.00,,,0.00,3.56,0.89,0.75,1.51,1.48,0.43,4.86,1.41,4.86,1.41,0.00,,,,,,,,,,,,,,,
1039171,0,2009-JUL-28,1,F,NA,NT,4,-1,-1,6813871,348224,11,0,999,205,V,T,W,0.00,TC,SP,MULT,MS,S,Inudation and fire are most prominant disturbance agents. *P; Entire forest floor samples not obtained due to high water table; no mineral soil samples (bulk density) obtained due to high water table.,,,1.46,2.53,0.00,0.00,,0.05,,,,1.15,1.59,0.00,0.00,0.00,0.00,0.00,5.95,0.49,3.25,1.21,1.48,0.43,4.30,1.15,4.30,1.15,0.00,,,76.7,85.0,,,,,,,,,,423.73,0.09
1039181,0,2003-AUG-25,0,N,NR,NT,4,,-1,6808710,387647,11,2,999,204,V,T,U,0.00,TC,OP,COMP,TS,U,,64,241,127.36,10.24,4.83,1.49,,1.00,,,,68.56,5.51,5.79,1.14,,,0.00,0.72,0.24,2.46,0.78,8.58,2.32,14.96,4.06,14.96,4.06,0.00,15.0,,58.3,,135.3,,,,,,,,,456.00,0.05
1039181,0,2016-AUG-22,1,F,NA,NT,4,GREAT SLAVE LOWLAND (MB),-1,6808687,387649,11,0,999,204,V,T,U,0.00,TC,OP,MULT,ES,N,,,,0.00,118.69,0.00,3.34,,,,,0.00,0.00,54.46,0.00,3.15,0.00,0.00,1.94,1.59,0.29,0.00,0.07,19.01,6.09,3.88,1.04,1.94,0.66,0.38,15.0,,45.1,48.7,18.7,,,,,,,,,358.93,0.07
1039211,0,2003-AUG-26,0,N,NR,NT,4,,-1,6793358,505938,11,1,999,170,V,T,U,0.00,TM,OP,SNGL,MS,U,,64,241,65.92,0.00,0.13,0.03,,1.24,,,,36.03,0.00,0.18,0.03,,,3.00,5.54,0.12,0.00,1.20,7.10,2.08,3.00,1.03,0.00,0.00,1.03,55.0,,23.9,,45.8,81.3,73.7,,,,,,,386.25,0.11
1039211,0,2009-JUL-26,1,F,NA,NT,4,-1,-1,6793331,505943,11,1,999,170,V,T,U,0.00,TM,OP,SNGL,MS,N,No disturbance generating mortality since 2003 establishment.  Estimated spruce budworm attack began in 2006; may have been earlier or undetected in 2003.,,,87.20,0.00,0.96,0.00,,1.48,,,,44.09,0.00,1.04,0.00,0.15,0.01,0.00,2.67,0.37,,0.59,9.13,3.12,0.00,0.00,0.00,0.00,0.00,,,33.4,34.3,,,,,,,,,,339.30,0.13
1040006,0,1995-JUL-04,0,N,NR,QC,6,,-1,5338358,303388,19,12,292,430,V,T,U,0.00,TB,DE,SNGL,LS,U,QC_MRNF-PSPConverted,-1,-1,147.53,0.00,,,,2.63,,,,84.81,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040006,1,2014-AUG-28,0,F,NA,QC,6,(FO) (PET-BOP-EPB) (X01-ERE-DIE) (MS22),14,5335810,304615,19,6,204,417,V,T,U,0.00,TB,DE,SNGL,ES,N,L'ORIGINE PREMI�RE DU COUVERT (VEG_ORI) EST ISSUE D'UNE COUPE TOTALE DATANT DE 1988.,,,37.93,0.00,15.73,0.15,,1.52,0.20,0.06,0.00,26.87,0.00,18.41,0.24,0.00,0.00,0.00,0.50,0.38,0.21,1.16,7.40,2.09,9.22,1.85,9.22,1.85,0.00,54.0,,18.9,23.1,28.6,22.7,25.4,,,,,,,361.93,0.13
1046006,0,2004-JUL-10,0,N,NR,NT,4,,-1,6802130,488692,10,2,999,366,V,T,U,0.00,TC,DE,SNGL,MS,U,,62,235,0.00,0.00,10.36,1.88,,,,,,0.00,0.00,20.17,1.64,,,667.00,3.95,0.22,0.02,0.56,23.08,9.49,667.00,274.14,0.00,0.00,274.14,55.0,,20.3,,40.3,53.2,57.9,,,,,,,296.80,0.19
1046006,0,2017-AUG-13,1,F,NA,NT,4,Sibbeston Upland HB,-1,6801973,488946,10,2,999,371,V,T,U,0.00,TC,DE,SNGL,MS,N,,,,0.00,0.00,39.36,2.55,,,,,0.00,0.00,0.00,43.39,3.11,0.79,0.00,0.00,4.04,0.10,0.41,2.86,10.00,3.86,0.00,0.00,0.00,0.00,0.00,15.0,,17.5,18.7,28.2,,,,,,,,,419.40,0.09
1046031,0,2004-JUL-13,0,N,NR,NT,4,,-1,6797967,588009,10,0,999,284,V,T,W,0.00,TC,SP,SNGL,LS,U,,64,239,9.56,1.64,8.97,0.00,,0.08,0.78,0.26,,7.08,1.07,9.22,0.00,,,9.03,1.72,0.33,2.81,,2.41,1.00,11.01,3.58,1.98,0.50,3.08,,55.0,,,,,,49.5,,40.7,,14.3,,458.12,0.05
1046031,0,2017-AUG-15,1,F,NA,NT,4,South Mackenzie Plain MB,-1,6797964,588016,10,0,999,280,V,T,W,0.00,TC,DE,COMP,OG,B,,,,9.80,0.41,8.40,0.00,,0.08,0.50,0.13,0.00,6.72,0.27,8.05,0.00,0.00,0.00,0.00,2.14,0.07,17.92,0.17,0.49,0.22,0.00,0.00,0.00,0.00,0.00,,55.0,,,,,,25.0,25.1,76.0,77.6,84.7,84.7,476.17,0.07
1046046,0,2004-JUL-15,0,N,NR,NT,4,,-1,6795565,647618,10,0,999,225,V,T,W,0.00,TC,OP,COMP,OG,U,,64,242,35.40,1.66,16.32,0.03,,0.17,,,,22.59,1.08,18.32,0.03,,,0.00,1.65,0.37,4.15,1.25,1.73,0.45,5.40,1.48,5.40,1.48,0.00,,,81.8,,,,,,,,,,,417.18,0.07
1046046,0,2009-JUL-28,1,F,NA,NT,4,-1,-1,6795539,647623,10,1,999,225,V,T,U,0.00,TC,OP,COMP,OG,N,NO DISTURBANCE SINCE 2004 ESTABLISHMENT,,,30.50,4.51,11.66,0.89,,0.17,0.24,0.08,,19.03,2.72,14.02,0.83,0.00,0.00,1.93,2.24,0.33,7.71,0.45,12.60,4.01,1.93,0.49,0.00,0.00,0.49,,,90.2,99.9,,,,,,,,,,401.10,0.09
1046051,0,2003-AUG-31,0,N,NR,NT,4,,-1,6794177,345624,11,1,999,181,V,T,U,0.00,TC,DE,MULT,LS,U,,64,242,3.33,0.00,17.67,0.08,,0.03,,,,2.62,0.00,21.15,0.11,,,0.00,2.50,,4.33,0.70,3.89,1.00,0.00,0.00,0.00,0.00,0.00,15.0,,113.1,,76.6,,,,,,,,,523.50,0.06
1046051,0,2016-AUG-22,1,F,NA,NT,4,SOUTH MACKENZIE PLAINS (MB),-1,6794151,345645,11,1,999,181,V,T,U,0.00,TC,SP,MULT,ES,N,Recent burn (post establishment).,,,0.00,2.62,0.00,18.63,,,,,0.00,0.00,2.08,0.00,18.08,0.00,0.00,0.00,0.99,0.33,0.10,0.71,3.70,1.08,0.00,0.00,0.00,0.00,0.00,15.0,,166.4,172.1,27.6,,,,,,,,,411.98,0.17
1046086,0,2003-AUG-16,0,N,NR,NT,4,,-1,6776174,483674,11,2,999,161,V,T,U,0.00,TC,DE,COMP,LS,U,,64,242,15.51,0.00,2.15,0.00,,0.19,,,,10.92,0.00,2.95,0.00,,,0.00,0.72,0.01,2.26,0.86,21.92,6.68,0.00,0.00,0.00,0.00,0.00,32.0,,59.3,,70.4,37.5,,,,,,,,466.00,0.08
1046086,0,2015-AUG-22,1,F,NA,NT,4,,-1,6776174,483674,11,2,999,161,V,T,U,0.00,TC,DE,COMP,LS,N,ESTAB. SAMPLE NOTED 1948 AS REGEN YR.,,,22.34,0.00,42.52,2.23,,0.24,2.16,0.54,0.00,15.61,0.00,49.55,2.44,0.00,0.00,0.00,0.14,0.02,1.46,1.05,10.68,2.75,0.00,0.00,0.00,0.00,0.00,15.0,,75.0,84.9,38.9,,,,,,,,,463.45,0.11
1046876,0,1995-JUL-12,0,N,NR,QC,6,,-1,5353145,709930,18,7,128,355,V,T,U,0.00,TB,SP,SNGL,ES,U,QC_MRNF-PSPConverted,-1,-1,44.33,0.00,,,,,,,,32.21,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046876,1,2014-JUL-30,0,F,NA,QC,6,(FO) (EPB-EPN-BOP) (X01-PLS-CON) (MS21),14,5349653,707908,18,11,139,321,V,T,U,0.00,TM,DE,SNGL,MS,N,L'ORIGINE PREMI�RE DU COUVERT (VEG_ORI) EST ISSUE D'UNE FRICHE AGRICOLE DATANT DE +/- 1965.,,,309.95,14.36,0.00,8.59,,7.37,,,0.02,189.99,8.48,0.00,5.77,0.00,0.00,0.00,0.20,0.30,0.02,2.38,11.54,3.45,2.09,0.69,2.09,0.69,0.00,53.0,,16.2,17.6,54.4,40.3,17.6,,,,,,,196.03,0.28
1046886,0,1995-JUL-05,0,N,NR,QC,6,,-1,5323532,297534,19,7,28,380,V,T,U,0.00,TB,SP,SNGL,ES,U,QC_MRNF-PSPConverted,-1,-1,25.23,0.00,,,,,,,,17.47,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046886,1,2014-AUG-29,0,F,NA,QC,6,(AC) (EPN) (PLS) (RE24),14,5322034,290230,19,7,104,420,V,T,U,0.00,TC,SP,SNGL,ES,N,L'ORIGINE PRINCIPALE DU COUVERT (VEG_ORI) EST ISSUE D'UNE COUPE TOTALE DATANT DU MOIS DE JUILLET 2014.,,,0.00,1.65,0.79,0.01,,0.05,1.70,0.91,0.08,0.00,0.93,1.57,0.02,0.00,0.00,0.00,0.57,0.00,0.53,13.93,19.32,7.90,36.49,12.72,36.49,12.72,0.00,55.0,,44.6,51.3,54.3,23.1,11.0,,,,,,,446.30,0.11
1046901,0,2003-SEP-04,0,N,NR,QC,6,,-1,5279887,334774,19,22,304,820,V,T,U,0.00,TC,OP,SNGL,MS,U,QC_MRNF-PSPConverted,-1,-1,67.94,0.00,,,,2.95,,,,48.42,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046901,1,2014-JUN-30,0,F,NA,QC,6,(FO) (EPN) (PLS) (RE21),15,5278892,331529,19,2,999,799,V,T,U,0.00,TC,DE,COMP,ES,N,L'ORIGINE PREMI�RE DU COUVERT (VEG_ORI) EST ISSUE D'UNE COUPE TOTALE DATANT DE 1976 SUIVI D'UNE PLANTATION DE PICEA MARIANA �TABLIE EN 1988. �GALEMENT IL Y A PR�SENCE DE TIGES �TABLIES PAR SUCCESSION SECONDAIRE.,,,9.81,0.00,23.84,0.00,,0.35,1.18,0.35,0.05,10.84,0.00,36.27,0.00,0.00,0.00,0.00,0.35,0.02,3.57,0.25,1.23,0.65,6.67,2.30,6.67,2.30,0.00,40.6,,107.8,111.8,54.1,69.8,6.6,,,,,,,452.28,0.16
1052881,0,2004-JUL-12,0,N,NR,NT,4,,-1,6783120,467971,10,24,98,663,V,T,U,0.00,TC,OP,COMP,LS,U,,62,235,227.77,2.23,0.05,1.57,,2.07,6.24,1.72,,110.81,1.53,0.06,2.07,,,0.00,2.13,0.08,,,7.53,2.58,0.00,0.00,0.00,0.00,0.00,55.0,,,,78.9,84.5,85.2,,,,,,,315.13,
1052881,0,2017-AUG-14,1,F,NA,NT,4,Nahanni-Tetcela Valley HBb,-1,6783118,467976,10,24,98,674,V,T,U,0.00,TC,DE,MULT,TS,N,,,,269.48,7.21,0.00,0.00,,2.18,1.40,0.40,0.00,125.34,3.68,0.00,0.00,2.50,0.36,0.00,2.10,0.09,3.11,1.50,1.97,0.56,3.32,0.95,3.32,0.95,0.00,55.0,,98.9,109.7,58.2,70.3,84.6,,,,,,,281.63,0.18
1052886,0,2004-JUL-11,0,N,NR,NT,4,,-1,6782239,487852,10,2,999,341,V,T,W,0.00,TC,OP,SNGL,LS,U,,62,235,0.00,0.00,5.98,0.03,,0.00,,,,0.00,0.00,8.31,0.03,,,0.00,7.74,0.12,5.97,,32.83,10.83,22.61,3.84,22.61,3.84,0.00,50.0,,71.1,,79.6,37.9,27.1,,,,,,,343.63,0.12
1052886,0,2017-AUG-14,1,F,NA,NT,4,Sibbeston Upland HB,-1,6782263,487839,10,0,999,337,V,T,W,0.00,TC,OP,COMP,MS,B,,,,0.00,0.00,12.52,0.31,,,,,0.00,0.00,0.00,15.75,0.33,0.52,0.00,0.00,2.80,0.37,3.58,4.65,1.73,0.72,0.00,0.00,0.00,0.00,0.00,15.0,,100.5,107.6,84.4,,,,,,,,,372.33,0.11
1052971,0,2004-JUL-22,0,N,NR,NT,4,,-1,6753901,500863,11,0,999,236,V,T,U,0.00,TC,OP,MULT,TS,U,,64,242,26.91,0.71,26.99,4.06,,0.46,,,,17.33,0.45,32.50,3.81,,,0.00,0.55,0.12,1.25,1.10,15.68,4.49,11.63,2.31,11.63,2.31,0.00,48.0,,24.3,,38.8,57.5,49.1,,,,,,,372.23,0.14
1052971,0,2015-AUG-15,1,F,NA,NT,4,,-1,6753901,500863,11,1,999,-1,V,T,U,0.00,TB,DE,SNGL,LS,N,,,,45.73,0.73,34.64,6.21,,0.65,,,0.00,28.68,0.50,33.04,5.83,0.00,0.00,0.00,1.41,0.10,1.06,2.22,12.90,3.75,5.05,0.96,5.05,0.96,0.00,15.0,,23.8,26.2,24.2,,,,,,,,,449.53,0.13
1052991,0,2003-AUG-20,0,N,NR,NT,4,,-1,6743802,579825,11,1,999,155,V,T,W,0.00,TC,OP,SNGL,OG,U,,64,242,51.06,13.59,2.14,1.93,,0.30,,,,32.70,7.74,2.70,1.70,,,0.00,0.81,0.94,,0.16,0.25,0.08,22.16,7.48,22.16,7.48,0.00,,15.0,,,,,,31.9,,,,,,459.00,0.05
1052991,0,2009-JUL-26,1,F,NA,NT,4,-1,-1,6743786,579829,11,1,999,155,V,T,U,0.00,TC,OP,COMP,OG,U,"TOP RIGHT DATA BOX; WHERE ""P"" IS ENTERED... ENTIRE FOREST FLOOR NOT OBTAINED DUE TOHIGH WATER TABLE; NO MINERAL SOIL (BULK DENSITY) OBTAINED DUE TO HIGH WATER TABLE",,,55.28,10.08,2.99,0.00,,0.28,0.60,0.18,,33.85,5.98,3.57,0.01,0.09,0.01,0.00,3.46,0.33,0.94,0.46,2.41,0.82,23.34,8.07,23.34,8.07,0.00,,,65.3,70.1,,,,,,,,,,419.60,0.06
1053006,0,2003-AUG-16,0,N,NR,NT,9,,-1,6736302,639075,11,1,999,225,V,T,W,0.00,TC,SP,SNGL,OG,U,,136,575,18.73,1.19,8.07,0.97,,0.19,,,,16.87,0.86,12.61,0.95,,,0.00,4.28,0.16,6.92,0.41,3.21,1.33,0.00,0.00,0.00,0.00,0.00,,15.0,,,,,,53.7,,,,,,513.00,0.07
1053006,0,2015-AUG-18,1,F,NA,NT,9,,-1,6736286,639090,11,1,999,225,V,N,W,0.00,HG,SP,NA,ES,B,,,,7.08,13.79,0.00,7.79,,0.16,0.62,0.15,0.00,4.79,7.16,0.00,6.78,0.00,0.06,0.00,3.05,0.26,4.69,0.19,3.89,1.42,0.00,0.00,0.00,0.00,0.00,,55.0,,,,,,7.5,58.6,0.8,128.6,0.1,119.7,496.67,0.11
1053031,0,2003-AUG-22,0,N,NR,NT,4,,-1,6717230,409235,12,2,999,159,V,T,U,0.00,TC,OP,COMP,LS,U,,136,574,140.30,26.57,0.00,2.03,,2.11,1.30,0.35,,77.11,12.70,0.00,1.90,,,0.00,2.93,0.04,2.31,3.22,7.65,2.84,16.75,4.53,16.75,4.53,0.00,55.0,,52.1,,48.6,89.8,65.0,,,,,,,444.00,0.10
1053031,0,2009-JUL-24,1,F,NA,NT,4,-1,-1,6717230,409235,12,2,999,159,V,T,U,0.00,TC,OP,COMP,LS,N,,,,183.68,20.48,2.15,0.67,,2.27,1.46,0.39,,93.89,10.43,1.94,0.64,0.28,0.08,0.00,1.72,0.09,0.61,0.94,7.16,2.36,15.96,3.92,15.96,3.92,0.00,,,49.2,55.3,,,,,,,,,,368.20,0.14
1053651,0,1996-JUL-06,0,N,NR,QC,6,,-1,5619727,380005,18,13,280,295,V,T,U,0.00,TB,OP,SNGL,LS,U,QC_MRNF-PSPConverted,-1,-1,346.80,0.00,,,,,,,,191.68,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053651,1,2013-OCT-02,0,F,NA,QC,6,(FO) (EPN) (SPS) (RE37),19,5612897,381233,18,2,999,276,V,T,U,0.00,TC,DE,COMP,OG,N,L'ORIGINE DU COUVERT (VEG_ORI) EST ISSUE PROBABLEMENT D'UN BRULIS TOTAL (FEU) DATANT DE +/- 1865. MAIS C'EST LE  PROCESSUS DE SUCCESSION SECONDAIRE QUI PR�DOMINE DANS CE SITE (VEG_ORI EST PLUS CONCORDANT AVEC LE CODE �SUCC� QUE �DIST�).,,,133.73,29.66,6.86,0.19,,0.77,0.34,0.09,0.01,84.28,16.19,8.90,0.20,0.00,0.00,0.00,1.95,1.04,2.82,0.82,2.47,1.31,15.71,8.33,15.71,8.33,0.00,55.0,,80.5,86.0,54.1,46.8,20.2,,,,,,,351.83,0.09
1053696,0,2006-AUG-04,0,N,NR,QC,6,,-1,5493755,515837,18,2,999,360,V,T,U,0.00,TC,DE,SNGL,LS,U,EstablishedorRemeasuredPlotin2006,100,430,19.04,0.00,18.56,1.99,,0.28,,,,14.91,0.00,21.20,1.53,,,0.00,5.05,0.08,2.93,0.29,1.23,0.65,0.00,0.00,0.00,0.00,0.00,14.0,,145.6,151.9,19.0,,,,,,,,,489.21,0.09
1053696,0,2013-OCT-19,1,F,NA,QC,6,(FO) (EPN) (SPS) (RE25),20,5493755,515833,18,2,999,361,V,T,U,0.00,TC,DE,COMP,TS,N,L'ORIGINE DU COUVERT (VEG_ORI) EST ISSUE PAR UN BRULIS TOTAL (FEU). 55% DE LA PLACETTE EST SUR UN D�P�T MORAINIQUE ONDUL�E (1BN). 45% DE LA PLACETTE EST DANS UN BOG (SOL ORGANIQUE DE PLUS DE 40CM D'�PAISSEUR).,,,22.65,1.31,23.39,0.06,,0.31,0.38,0.13,0.11,16.28,0.85,26.51,0.08,0.00,0.00,0.00,1.62,0.22,2.13,0.78,1.73,0.92,0.00,0.00,0.00,0.00,0.00,35.0,,291.7,329.9,45.0,27.2,,,,,,,,495.55,0.06
1053721,0,1992-JUL-14,0,N,NR,QC,6,,-1,5424326,585374,18,20,195,515,V,T,U,0.00,TC,DE,SNGL,LS,U,QC_MRNF-PSPConverted,-1,-1,287.62,4.16,,,,4.49,,,,184.69,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053721,1,2014-JUL-29,0,F,NA,QC,6,(AC) (EPN) (KAA) (RE21),20,5427545,590439,18,35,327,420,V,T,U,0.00,TC,DE,SNGL,ES,N,L'ORIGINE PRINCIPALE DU COUVERT (VEG_ORI) EST ISSUE D'UNE COUPE TOTALE DATANT DE 2012.,,,2.89,0.00,4.46,0.00,,0.09,4.86,3.04,0.32,2.11,0.00,5.03,0.00,0.00,0.00,0.00,2.82,0.06,3.64,2.70,18.14,11.34,23.89,12.51,23.89,12.51,0.00,55.0,,42.3,43.1,23.5,12.3,9.4,,,,,,,362.53,0.11
1053736,0,1995-JUL-26,0,N,NR,QC,6,,-1,5379532,637814,18,3,250,545,V,T,U,0.00,TC,SP,SNGL,ES,U,QC_MRNF-PSPConverted,-1,-1,1.57,0.00,,,,,,,,0.98,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053736,1,2014-AUG-31,0,F,NA,QC,6,(FC) (PIG-EPN) (KAA-LEG) (RE21),14,5387804,635134,18,2,999,510,V,T,U,0.00,TC,DE,SNGL,ES,N,L'ORIGINE PREMI�RE DU COUVERT (VEG_ORI) EST ISSUE D'UNE COUPE TOTALE DATANT DE 1993.,,,5.37,0.00,9.53,0.00,,0.34,3.62,0.90,0.23,3.84,0.00,9.68,0.00,0.00,0.00,0.00,4.34,0.01,1.27,0.49,11.61,3.49,2.50,0.81,2.50,0.81,0.00,55.0,,29.9,32.5,21.6,10.1,9.4,,,,,,,263.90,0.15
1053786,0,2006-AUG-30,0,N,NR,QC,6,,-1,5250788,330897,19,7,255,770,V,T,U,0.00,TC,DE,COMP,MS,U,EstablishedorRemeasuredPlotin2006,99,418,117.16,2.60,11.11,0.10,,2.06,4.20,1.00,,80.52,1.37,13.98,0.07,,,0.00,0.93,0.04,1.64,1.01,4.38,1.57,3.82,1.37,3.82,1.37,0.00,51.0,,123.6,140.8,32.6,59.2,28.4,,,,,,,464.00,0.12
1053786,0,2014-AUG-03,1,F,NA,QC,6,(FO) (EPN-SAB) (PLS) (RS25),15,5250786,330897,19,8,219,769,V,T,U,0.00,TC,DE,COMP,MS,N,PLACETTE SITU�E DANS LE PARC NATIONAL DE LA JACQUES-CARTIER. L'ORIGINE PREMI�RE DU COUVERT (VEG_ORI) EST ISSUE D'UNE COUPE TOTALE DATANT DE +/- 1945.,,,151.46,6.47,8.40,4.10,,2.00,4.90,1.25,0.55,98.92,3.66,10.59,3.37,0.00,0.00,0.00,1.07,0.04,1.54,1.37,5.86,3.09,0.00,0.00,0.00,0.00,0.00,55.0,,60.8,88.5,46.2,38.2,61.1,,,,,,,440.55,0.10
1053816,0,2006-JUL-06,0,N,NR,QC,7,,-1,5172570,412182,19,2,999,420,V,T,U,0.00,TB,DE,SNGL,MS,U,EstablishedorRemeasuredPlotin2006,117,482,70.08,0.00,21.96,0.40,,2.26,5.10,1.42,,44.52,0.00,18.73,0.31,,,0.00,1.98,1.05,0.05,0.73,6.85,2.07,6.24,2.56,6.24,2.56,0.00,15.0,,33.4,35.9,27.5,,,,,,,,,373.03,0.12
1053816,1,2017-JUN-18,0,F,NA,QC,7,(FO) (EPB-ERR) (X01-ERP-ERE) (MJ12),7,5164580,413285,19,19,347,450,V,T,U,0.00,TM,DE,MULT,MS,N,L'ORIGINE DU COUVERT (VEG_ORI) EST ISSUE D'UNE PLANTATION DE PICEA GLAUCA DATANT DE +/- 1990. PAR LA SUITE IL Y EU UNE �CLAIRCIE PR�COMMERCIALE (TREAT_TYPE = PT) DATANT DE +/- 2010 RECOUVRANT 90% DE LA PLACETTE. �GALEMENT PR�SENCE D'UN CHEMIN AM�LI,,,121.82,0.00,8.68,0.05,,4.69,3.08,1.06,0.00,74.43,0.00,6.59,0.06,0.89,0.00,0.00,1.22,0.19,0.11,4.46,12.00,3.55,0.00,0.00,0.00,0.00,0.00,35.0,,10.8,11.0,31.9,49.6,,,,,,,,359.48,0.09
1059821,0,2003-AUG-17,0,N,NR,NT,4,,-1,6749538,379892,11,1,999,313,V,T,W,0.00,TC,SP,COMP,LS,U,,64,242,3.66,1.05,3.71,0.02,,,,,,3.05,0.67,5.80,0.05,,,0.00,2.95,0.46,5.68,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,
1059821,0,2015-AUG-23,1,F,NA,NT,4,,-1,6749531,379898,11,0,999,313,V,T,W,0.00,TC,SP,COMP,LS,B,,,,3.53,0.32,4.33,0.02,,0.03,,,0.00,2.81,0.21,6.09,0.04,0.07,0.00,0.00,0.67,1.32,3.90,0.00,0.25,0.06,0.00,0.00,0.00,0.00,0.00,,35.0,,,,,,0.3,26.6,1.3,65.4,,,495.79,0.05
1059831,0,2003-AUG-17,0,N,NR,NT,4,,-1,6744383,419365,11,0,999,280,V,T,W,0.00,TC,OP,SNGL,OG,U,,64,242,19.57,7.16,4.14,0.00,,0.30,,,,14.12,4.13,4.15,0.00,,,0.00,4.88,0.45,4.15,1.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,
1059831,0,2015-AUG-22,1,F,NA,NT,4,,-1,6744358,419368,11,0,999,280,V,T,W,0.00,TC,OP,COMP,OG,B,,,,21.34,6.02,3.73,0.00,,0.26,,,0.00,15.35,3.36,4.01,0.00,0.07,0.01,0.00,2.19,0.65,5.89,0.28,0.25,0.08,2.26,0.57,2.26,0.57,0.00,,48.0,,,,,,0.3,54.7,2.6,95.9,0.1,158.4,430.20,0.14
1059836,0,2004-JUL-17,0,N,NR,NT,4,,-1,6741817,439103,11,0,999,305,V,T,W,0.00,TC,OP,SNGL,LS,U,,64,242,0.00,0.00,10.92,0.00,,0.00,,,,0.00,0.00,12.42,0.00,,,0.00,4.75,0.08,3.12,0.72,2.96,1.01,0.00,0.00,0.00,0.00,0.00,,55.0,,,,,,56.4,,83.1,,61.5,,435.83,0.08
1059836,0,2015-AUG-21,1,F,NA,NT,4,,-1,6741817,439103,11,0,999,305,V,T,U,0.00,TC,OP,COMP,LS,N,,,,0.00,0.00,16.23,0.00,,0.00,,,0.00,0.00,0.00,17.50,0.00,0.00,0.00,0.00,4.70,0.00,6.36,0.42,0.25,0.08,0.00,0.00,0.00,0.00,0.00,,15.0,,,,,,0.0,63.8,,,,,516.70,
